satisfaction_level,last_evaluation,number_project,average_monthly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,investment,reward,sanity,experience,efficiency
0.22,0.54,6,169,4,0,0,0,2,0,1014,0,15.0198212395,24,0.0355029585799
0.65,0.96,2,246,2,1,0,0,6,0,492,0,14.6875556347,4,0.00813008130081
0.75,0.79,4,176,4,1,0,0,3,1,704,1,1397.76357827,16,0.0227272727273
0.61,0.81,4,134,3,0,0,0,4,1,536,1,43.2214765101,12,0.0298507462687
0.61,0.64,4,201,3,0,0,0,4,0,804,0,286.171347316,12,0.0199004975124
0.09,0.94,6,257,4,0,1,0,4,0,1542,0,1.64909148675,24,0.0233463035019
0.94,0.88,4,270,3,0,0,0,6,1,1080,1,15.7464976218,12,0.0148148148148
0.98,0.66,3,154,2,0,0,0,0,1,462,1,27.7738813298,6,0.0194805194805
0.58,0.77,5,272,2,1,0,0,2,0,1360,0,1.9841170177,10,0.0183823529412
0.37,0.51,2,128,3,0,1,0,2,1,256,1,6.12345237563,6,0.015625
0.57,0.96,5,203,4,0,0,0,4,0,1015,0,19.1938579655,20,0.0246305418719
0.67,0.77,4,242,3,0,0,0,5,1,968,1,29.2356710199,12,0.0165289256198
0.45,0.47,2,150,3,0,1,0,4,0,300,0,7.87863639821,6,0.0133333333333
0.86,0.9,5,180,4,0,0,0,7,1,900,1,63.6071404145,20,0.0277777777778
0.87,0.8,4,197,3,0,0,0,4,0,788,0,537.047673751,12,0.0203045685279
0.43,0.49,2,135,3,0,1,0,2,0,270,0,6.78748065805,6,0.0148148148148
0.86,0.93,5,223,5,0,1,0,8,1,1115,1,12.4834728216,25,0.0224215246637
0.46,0.55,2,129,3,0,1,0,4,0,258,0,6.58126053678,6,0.015503875969
0.22,0.89,6,278,5,1,0,0,3,1,1668,1,0.691828036501,30,0.0215827338129
0.34,0.6,4,154,2,0,0,0,0,0,616,0,104.933437745,8,0.025974025974
0.74,0.84,5,249,5,0,1,0,7,1,1245,1,6.53503945436,25,0.0200803212851
0.93,0.69,3,213,4,0,0,0,4,0,639,0,238.242192322,12,0.0140845070423
0.43,0.54,2,142,3,0,1,0,3,0,284,0,7.22127397412,6,0.0140845070423
0.79,0.74,3,238,2,0,0,0,2,1,714,1,7920.3539823,6,0.0126050420168
0.79,0.65,5,215,2,1,0,0,4,1,1075,1,7.47596414878,10,0.0232558139535
0.81,0.97,5,243,5,0,1,0,3,1,1215,1,7.66309478952,25,0.0205761316872
0.09,0.86,6,297,4,0,1,0,0,0,1782,0,0.983035867281,24,0.020202020202
0.72,0.52,3,143,4,1,0,0,3,0,429,0,9.5554493839,12,0.020979020979
0.87,0.57,3,149,3,0,0,0,3,0,447,0,23.5146180446,9,0.0201342281879
0.57,0.6,4,248,4,0,0,0,6,0,992,0,22.6977013156,16,0.0161290322581
0.5,0.77,4,180,3,0,0,0,4,1,720,1,18292.6829268,12,0.0222222222222
0.4,0.69,2,174,3,0,0,0,4,1,348,1,9.64439729406,6,0.0114942528736
0.51,0.52,5,261,3,1,0,0,8,0,1305,0,2.27562489262,15,0.0191570881226
0.9,0.49,6,175,4,0,0,0,4,0,1050,0,18.4390830923,24,0.0342857142857
0.39,0.54,2,132,3,0,1,0,3,0,264,0,6.42845911223,6,0.0151515151515
0.86,0.79,3,106,6,1,0,0,4,1,318,1,5.50549957969,18,0.0283018867925
0.66,0.75,5,227,3,1,0,0,4,1,1135,1,5.03527727391,15,0.0220264317181
0.61,0.81,5,136,3,0,0,0,0,0,680,0,670.274771024,15,0.0367647058824
0.42,0.54,3,122,4,0,0,0,3,0,366,0,10.7763527358,12,0.0245901639344
0.92,0.62,4,265,3,1,0,0,4,1,1060,1,8.76216206349,12,0.0150943396226
0.11,0.87,5,271,4,0,1,0,4,0,1355,0,2.83252142892,20,0.0184501845018
0.14,0.98,6,221,5,0,0,0,6,0,1326,0,3.1985634522,30,0.027149321267
0.5,0.64,4,208,2,0,0,0,5,1,832,1,141.37606032,8,0.0192307692308
0.83,0.53,3,211,4,1,0,0,4,0,633,0,99.2730823478,12,0.0142180094787
0.61,0.63,5,230,3,0,0,0,4,1,1150,1,9.08362577719,15,0.0217391304348
0.57,0.97,4,224,4,0,0,0,2,1,896,1,56.2925779849,16,0.0178571428571
0.52,0.94,3,263,3,0,0,0,7,1,789,1,422.104970841,9,0.0114068441065
0.58,0.67,5,133,10,0,0,0,2,1,665,1,385.648035148,50,0.0375939849624
0.44,0.53,2,155,3,0,1,0,7,1,310,1,8.20223055103,6,0.0129032258065
0.44,0.45,2,124,3,0,0,0,4,0,248,0,6.22401258634,6,0.0161290322581
0.96,0.48,4,222,3,0,0,0,4,1,888,1,77.5255122221,12,0.018018018018
0.71,0.9,3,138,3,0,0,0,5,1,414,1,17.2333864108,9,0.0217391304348
0.4,0.56,2,149,3,0,1,0,1,0,298,0,7.53652523121,6,0.0134228187919
0.82,0.37,2,280,3,0,0,0,1,1,560,1,63.7210279392,6,0.00714285714286
0.13,0.6,3,178,5,0,0,0,3,0,534,0,29.7165097565,15,0.0168539325843
0.92,0.51,3,223,2,0,0,0,4,1,669,1,533.185226326,6,0.0134529147982
0.48,0.86,5,198,4,0,0,0,2,0,990,0,21.7257273715,20,0.0252525252525
0.6,0.6,3,258,3,0,0,0,4,0,774,0,789.733464956,9,0.0116279069767
0.42,0.47,2,145,3,0,1,0,4,0,290,0,7.36812610911,6,0.0137931034483
0.1,0.86,6,247,4,0,1,0,6,1,1482,1,1.94000105818,24,0.0242914979757
0.38,0.5,2,170,3,0,0,0,7,0,340,0,9.11962569884,6,0.0117647058824
0.96,0.71,3,205,8,1,0,0,9,1,615,1,75.4020158498,24,0.0146341463415
0.51,0.71,4,208,3,1,0,0,5,0,832,0,71.1592836946,12,0.0192307692308
0.75,0.66,5,177,2,0,0,0,4,0,885,0,71.9069729219,10,0.0282485875706
0.16,0.65,4,277,5,0,1,0,1,1,1108,1,8.07563247518,20,0.014440433213
0.62,0.7,5,270,3,0,0,0,2,2,1350,2,4.20078725865,15,0.0185185185185
0.59,0.59,3,173,3,0,0,0,6,0,519,0,36.0536042267,9,0.0173410404624
0.78,0.84,3,233,3,1,0,0,6,0,699,0,987.791342952,9,0.0128755364807
0.83,0.99,4,223,5,0,1,0,1,1,892,1,68.8746706812,20,0.0179372197309
0.91,0.53,3,273,6,0,0,0,9,0,819,0,235.773361313,18,0.010989010989
0.38,0.51,2,120,3,0,0,0,8,0,240,0,5.77111265379,6,0.0166666666667
0.1,0.77,7,291,4,0,1,0,1,0,2037,0,0.642949619052,28,0.0240549828179
0.12,0.6,2,194,4,0,0,0,2,1,388,1,9.63175727972,8,0.0103092783505
0.43,0.57,2,160,3,0,1,0,2,1,320,1,8.54843916261,6,0.0125
0.64,0.77,3,249,2,1,0,0,3,0,747,0,2523.07692308,6,0.0120481927711
0.7,0.73,3,194,2,0,0,0,8,0,582,0,78.667283665,6,0.0154639175258
0.84,0.83,4,227,5,0,1,0,1,0,908,0,57.4246301729,20,0.0176211453744
0.37,0.5,2,141,3,0,1,0,4,0,282,0,6.856513688,6,0.0141843971631
0.31,0.62,6,135,5,0,1,0,3,0,810,0,199.634257848,30,0.0444444444444
0.7,0.77,4,245,2,0,0,0,4,0,980,0,26.9832703724,8,0.0163265306122
0.55,0.77,3,237,2,0,0,0,0,0,711,0,4769.23076923,6,0.0126582278481
0.59,0.65,4,219,3,1,0,0,2,0,876,0,36.7885238316,12,0.0182648401826
0.52,0.72,4,186,2,0,0,0,4,1,744,1,6725.66371681,8,0.0215053763441
0.11,0.95,6,245,4,0,1,0,9,0,1470,0,2.02155597889,24,0.0244897959184
0.59,0.9,4,226,2,0,0,0,2,0,904,0,51.9166721087,8,0.0176991150442
0.43,0.51,2,155,3,0,1,0,2,1,310,1,8.14527061665,6,0.0129032258065
0.44,0.5,2,132,3,0,1,0,2,0,264,0,6.65969864864,6,0.0151515151515
0.25,0.89,4,154,10,0,0,0,9,2,616,2,97.885669538,40,0.025974025974
0.74,0.95,5,266,10,0,0,1,9,2,1330,3,4.81724907393,50,0.0187969924812
0.36,0.78,2,151,4,0,1,0,2,0,302,0,7.45900290682,8,0.0132450331126
0.79,0.87,5,261,5,0,1,0,4,0,1305,0,5.39519014278,25,0.0191570881226
0.59,0.66,3,166,3,1,0,0,9,0,498,0,14.8982421948,9,0.0180722891566
0.11,0.79,6,292,4,0,1,1,2,0,1752,1,1.0606480464,24,0.0205479452055
0.78,0.57,3,209,3,0,0,0,7,1,627,1,171.071600192,9,0.0143540669856
0.87,0.92,2,248,3,0,0,0,2,0,496,0,34.4446491066,6,0.00806451612903
0.85,0.81,4,260,3,0,0,0,7,1,1040,1,19.1269824859,12,0.0153846153846
0.8,0.79,4,168,3,0,0,0,9,0,672,0,553.846153846,12,0.0238095238095
0.46,0.49,2,148,3,0,1,0,4,0,296,0,7.78708197771,6,0.0135135135135
0.64,0.78,5,156,5,1,0,0,4,0,780,0,315.142198309,25,0.0320512820513
0.29,0.43,3,162,4,0,0,0,6,1,486,1,21.8458933108,12,0.0185185185185
0.74,0.66,3,257,3,0,0,0,3,0,771,0,985.835694051,9,0.011673151751
0.54,0.49,4,190,3,0,0,0,2,1,760,1,1600.83160083,12,0.0210526315789
0.61,0.5,4,216,2,0,0,0,2,0,864,0,88.3353451114,8,0.0185185185185
0.18,0.75,3,142,2,0,0,0,7,0,426,0,12.8526304324,6,0.0211267605634
0.98,0.96,4,253,3,0,0,0,4,0,1012,0,24.722187539,12,0.0158102766798
0.51,0.8,4,198,6,0,0,0,5,1,792,1,380.352644836,24,0.020202020202
0.86,0.85,2,195,4,0,0,0,3,1,390,1,16.1848906215,8,0.0102564102564
0.61,0.48,3,250,2,0,0,0,4,0,750,0,3642.53393665,6,0.012
0.81,0.66,3,160,2,0,0,0,6,1,480,1,29.1926066901,6,0.01875
0.75,0.77,5,199,4,0,0,0,4,1,995,1,24.7325352969,20,0.0251256281407
0.79,0.59,3,145,2,0,0,0,3,0,435,0,20.7087242732,6,0.0206896551724
0.52,0.72,4,222,3,0,0,0,4,0,888,0,60.1218258049,12,0.018018018018
0.58,0.93,5,235,2,0,0,0,9,0,1175,0,7.94301140677,10,0.0212765957447
0.7,0.73,4,182,3,0,0,0,6,1,728,1,850000.0,12,0.021978021978
0.77,0.81,4,164,3,0,0,0,2,2,656,2,332.082551595,12,0.0243902439024
0.74,0.98,5,200,3,0,0,0,4,1,1000,1,23.692165246,15,0.025
0.82,0.67,3,229,3,0,0,0,4,1,687,1,1031.16147309,9,0.0131004366812
0.75,0.73,3,225,4,0,0,0,3,0,675,0,599.931436407,12,0.0133333333333
0.6,0.5,3,211,3,0,0,0,2,1,633,1,173.592275144,9,0.0142180094787
0.86,0.84,5,222,5,0,1,0,6,0,1110,0,12.8132706907,25,0.0225225225225
0.55,0.81,4,260,2,0,0,0,4,0,1040,0,16.0253096503,8,0.0153846153846
1.0,0.61,6,270,3,0,0,0,4,0,1620,0,2.5192660874,18,0.0222222222222
0.71,0.93,2,199,2,0,0,0,4,0,398,0,15.6076011756,4,0.0100502512563
0.28,0.9,4,275,6,0,0,0,5,0,1100,0,9.29948707517,24,0.0145454545455
0.81,0.77,5,251,2,0,0,0,4,0,1255,0,6.54192433777,10,0.0199203187251
0.68,0.41,3,106,6,0,0,0,4,0,318,0,9.94541859556,18,0.0283018867925
0.59,0.5,2,162,2,0,0,0,9,2,324,2,9.69358516333,4,0.0123456790123
0.39,0.45,3,100,8,1,0,0,7,1,300,1,3.7763119288,24,0.03
0.53,0.84,4,219,2,0,0,0,0,2,876,2,70.8005552985,8,0.0182648401826
0.76,0.83,6,293,6,0,1,0,3,0,1758,0,1.66219322618,36,0.0204778156997
0.99,0.7,5,195,3,0,0,0,3,0,975,0,32.8833220417,15,0.025641025641
0.85,0.82,5,264,6,0,1,0,2,1,1320,1,5.29657984093,30,0.0189393939394
0.63,0.62,3,141,3,0,0,0,4,1,423,1,17.4076486859,9,0.0212765957447
0.99,0.71,4,199,4,0,0,0,3,1,796,1,443.207126949,16,0.0201005025126
0.76,0.8,5,217,2,0,0,0,4,1,1085,1,13.8870258883,10,0.0230414746544
0.45,0.46,2,130,3,0,1,0,2,0,260,0,6.59204771733,6,0.0153846153846
0.45,0.47,2,160,3,0,1,0,4,0,320,0,8.6679977523,6,0.0125
0.83,0.9,3,195,3,0,0,0,3,0,585,0,88.2480590249,9,0.0153846153846
0.99,0.81,3,183,2,0,0,0,2,0,549,0,61.4178574735,6,0.016393442623
0.57,0.88,4,140,2,0,0,0,3,1,560,1,54.968139486,8,0.0285714285714
0.69,0.91,3,167,2,0,0,0,2,1,501,1,32.5093777051,6,0.0179640718563
0.64,0.99,3,167,2,0,0,0,2,0,501,0,31.5475617967,6,0.0179640718563
0.52,0.88,4,155,3,1,0,0,7,0,620,0,63.9622959098,12,0.0258064516129
0.62,0.65,4,212,3,1,0,0,4,1,848,1,57.1953113967,12,0.0188679245283
0.72,0.51,3,160,3,0,0,0,4,1,480,1,27.7410406116,9,0.01875
0.73,0.86,4,245,6,0,1,0,4,0,980,0,27.4594457319,24,0.0163265306122
0.71,0.95,6,204,3,1,0,0,4,1,1224,1,3.48942561198,18,0.0294117647059
0.59,0.59,4,244,3,0,0,0,3,1,976,1,26.061301426,12,0.016393442623
0.5,0.49,3,180,3,1,0,0,5,0,540,0,20.9954649796,9,0.0166666666667
0.82,0.98,5,234,5,0,1,0,5,1,1170,1,9.35819253196,25,0.0213675213675
0.55,0.97,5,125,4,0,0,0,4,1,625,1,143.292964778,20,0.04
0.99,0.69,3,206,2,0,0,0,5,1,618,1,161.499756533,6,0.0145631067961
0.45,0.47,2,151,3,0,1,0,1,1,302,1,7.9526133933,6,0.0132450331126
0.97,0.58,3,200,2,0,0,0,8,1,600,1,118.375195289,6,0.015
0.84,0.75,4,135,3,0,0,1,8,1,540,2,51.5088740832,12,0.0296296296296
0.57,0.69,3,154,2,0,0,0,8,0,462,0,22.0227240847,6,0.0194805194805
0.2,0.78,4,196,3,0,0,0,9,0,784,0,396.56311963,12,0.0204081632653
0.41,0.54,2,138,3,0,1,0,1,0,276,0,6.87101018469,6,0.0144927536232
0.77,0.75,4,191,3,0,0,0,6,1,764,1,1443.71941272,12,0.020942408377
0.72,0.5,4,245,3,0,0,0,3,1,980,1,27.300720612,12,0.0163265306122
0.36,0.73,4,276,2,0,1,0,4,1,1104,1,9.67104233925,8,0.0144927536232
0.35,0.59,5,268,3,0,0,0,1,0,1340,0,3.6161812055,15,0.0186567164179
0.92,0.69,4,149,6,1,0,0,8,1,596,1,54.2679479932,24,0.0268456375839
0.42,0.56,2,134,3,0,1,0,3,0,268,0,6.68166119272,6,0.0149253731343
0.87,1.0,5,274,5,0,1,0,0,0,1370,0,4.55118501176,25,0.0182481751825
0.6,0.5,3,274,3,0,0,0,3,1,822,1,184.971098266,9,0.0109489051095
0.95,0.74,5,243,6,0,0,0,9,1,1215,1,8.25582035335,30,0.0205761316872
0.85,0.86,3,231,3,0,0,0,3,1,693,1,1426.36854279,9,0.012987012987
0.09,0.94,7,247,4,0,1,0,4,1,1729,1,1.08999891,28,0.0283400809717
0.1,0.84,6,309,4,0,1,0,3,0,1854,0,0.869135115745,24,0.0194174757282
0.95,0.63,3,153,2,0,0,0,4,0,459,0,26.7486042715,6,0.0196078431373
0.59,0.54,4,210,3,0,0,0,4,0,840,0,129.037493913,12,0.0190476190476
0.45,0.46,2,142,3,0,1,0,7,0,284,0,7.32227081292,6,0.0140845070423
0.58,0.72,4,259,3,0,0,0,4,1,1036,1,16.7639257294,12,0.015444015444
0.69,0.76,4,257,4,0,0,0,2,0,1028,0,18.9033802376,16,0.0155642023346
0.1,0.81,6,245,4,0,1,0,3,0,1470,0,2.00334376286,24,0.0244897959184
0.72,0.66,4,184,3,0,0,0,9,2,736,2,34400.0,12,0.0217391304348
0.94,0.91,5,254,3,0,0,0,1,0,1270,0,6.62835432312,15,0.0196850393701
0.44,0.49,2,130,3,0,1,0,4,1,260,1,6.54658531928,6,0.0153846153846
0.75,1.0,4,135,4,0,0,0,2,0,540,0,48.9894182857,16,0.0296296296296
0.53,0.59,2,201,3,1,0,0,0,1,402,1,7.15421303657,6,0.00995024875622
0.98,0.68,3,203,3,0,0,0,0,1,609,1,137.490452052,9,0.0147783251232
0.77,0.76,5,149,2,0,0,0,2,1,745,1,6887.15953307,10,0.0335570469799
0.56,0.88,4,273,3,0,0,0,3,0,1092,0,11.8388100478,12,0.014652014652
0.54,0.81,3,145,2,0,0,0,5,2,435,2,17.8164443467,6,0.0206896551724
0.78,0.62,4,150,3,0,0,1,9,2,600,3,106.958298281,12,0.0266666666667
0.51,0.84,4,224,2,0,0,0,1,1,896,1,54.1412692721,8,0.0178571428571
0.63,0.57,3,242,3,0,0,0,7,0,726,0,163000.0,9,0.0123966942149
0.3,0.7,5,280,4,1,0,0,1,0,1400,0,1.44366807184,20,0.0178571428571
0.43,0.56,2,129,3,0,1,0,4,0,258,0,6.44602915589,6,0.015503875969
0.9,0.83,3,151,3,0,0,0,6,0,453,0,24.9419116006,9,0.0198675496689
0.71,0.95,3,150,2,0,0,0,2,0,450,0,21.9675753449,6,0.02
0.49,0.36,2,192,3,0,0,0,4,0,384,0,12.5182733184,6,0.0104166666667
0.88,0.84,4,171,4,1,0,0,3,1,684,1,463.968410661,16,0.0233918128655
0.51,0.95,4,258,3,0,0,0,0,1,1032,1,16.4470101296,12,0.015503875969
0.76,0.98,4,258,3,0,0,0,8,0,1032,0,19.1700250517,12,0.015503875969
0.75,0.95,3,268,3,1,0,0,4,0,804,0,155.52790615,9,0.0111940298507
0.68,0.54,4,165,4,0,0,0,4,2,660,2,352.792944141,16,0.0242424242424
0.83,0.49,4,218,2,0,0,0,2,0,872,0,89.4865525672,8,0.0183486238532
0.78,0.99,5,241,5,0,1,0,4,1,1205,1,7.85604893701,25,0.0207468879668
0.83,0.98,4,259,5,0,1,0,3,1,1036,1,19.4164456233,20,0.015444015444
0.3,0.58,2,124,3,0,0,0,4,0,248,0,5.61890025155,6,0.0161290322581
0.09,0.79,6,275,4,0,1,0,4,0,1650,0,1.28501064555,24,0.0218181818182
0.84,0.87,3,271,3,0,0,0,5,0,813,0,260.734022956,9,0.0110701107011
0.67,0.99,5,237,3,0,0,0,7,1,1185,1,8.03127870461,15,0.0210970464135
0.81,0.92,4,268,3,0,0,0,4,0,1072,0,15.3846153846,12,0.0149253731343
0.45,0.46,2,153,3,0,1,0,9,0,306,0,8.10372771475,6,0.0130718954248
0.29,0.75,6,271,10,0,0,0,4,1,1626,1,1.60326120729,60,0.0221402214022
0.77,0.86,5,238,3,0,0,0,9,2,1190,2,8.32854951487,15,0.0210084033613
0.45,0.41,3,193,2,1,0,0,4,0,579,0,32.2207901871,6,0.0155440414508
0.9,0.97,4,258,5,0,1,0,1,0,1032,0,20.6949134081,20,0.015503875969
0.58,0.79,3,243,3,1,0,0,4,1,729,1,790000.0,9,0.0123456790123
0.45,0.55,2,140,3,0,1,0,0,0,280,0,7.1923889644,6,0.0142857142857
0.89,0.74,5,220,3,0,0,0,6,1,1100,1,13.7312738844,15,0.0227272727273
0.95,0.9,3,186,2,0,0,0,5,0,558,0,66.6849052732,6,0.0161290322581
0.48,0.81,3,212,2,0,0,0,2,0,636,0,171.098265896,6,0.0141509433962
0.55,0.98,3,169,2,0,0,0,3,1,507,1,31.4497311555,6,0.0177514792899
0.41,0.52,2,127,3,1,1,0,3,0,254,0,3.12463989079,6,0.0157480314961
0.5,0.66,4,155,2,0,0,0,0,1,620,1,126.241373506,8,0.0258064516129
0.15,0.92,5,164,3,0,0,0,4,1,820,1,138.85534895,15,0.030487804878
0.37,0.54,2,145,3,0,1,0,8,1,290,1,7.10868504893,6,0.0137931034483
0.45,0.52,2,143,3,0,1,0,6,1,286,1,7.38853503185,6,0.013986013986
0.85,0.49,4,159,3,0,0,0,7,0,636,0,213.87283237,12,0.0251572327044
0.37,0.56,2,156,3,0,1,0,4,1,312,1,7.87854390707,6,0.0128205128205
0.89,0.78,3,185,2,1,0,0,2,1,555,1,31.2118109456,6,0.0162162162162
0.45,0.56,2,154,3,0,1,0,5,0,308,0,8.18090520306,6,0.012987012987
0.81,0.84,4,173,4,0,0,0,4,1,692,1,1321.16788321,16,0.0231213872832
0.59,0.79,4,181,3,0,0,0,8,1,724,1,61153.8461538,12,0.0220994475138
0.89,0.49,4,275,3,0,0,0,9,1,1100,1,13.7312738844,12,0.0145454545455
0.95,0.53,3,264,3,0,0,0,4,0,792,0,491.183879093,9,0.0113636363636
0.8,0.7,4,246,3,0,0,1,5,0,984,1,27.6812351982,12,0.0162601626016
0.9,0.64,4,209,4,0,0,0,4,0,836,0,165.938864629,16,0.0191387559809
0.76,0.59,3,201,6,1,0,0,6,1,603,1,55.4260880519,18,0.0149253731343
0.58,0.62,4,238,3,0,1,0,0,0,952,0,31.7715664589,12,0.0168067226891
0.5,0.86,3,180,7,0,0,1,9,2,540,3,41.9909299591,21,0.0166666666667
0.95,0.97,4,203,2,0,0,0,4,0,812,0,283.018867925,8,0.0197044334975
0.38,0.54,2,128,3,0,1,0,2,0,256,0,6.1681491083,6,0.015625
0.1,0.88,7,267,4,0,1,0,9,1,1869,1,0.84641363003,28,0.0262172284644
0.75,0.9,3,140,3,0,0,0,4,0,420,0,18.3280618336,9,0.0214285714286
0.14,0.68,5,253,5,0,0,0,3,0,1265,0,3.96801915787,25,0.0197628458498
0.4,0.5,2,141,3,1,1,0,2,0,282,0,3.50332816175,6,0.0141843971631
0.73,0.97,3,165,2,0,0,0,4,0,495,0,31.5941340833,6,0.0181818181818
0.57,0.46,2,100,6,1,0,1,5,1,200,2,2.80515433709,12,0.02
0.59,0.76,3,264,3,0,0,0,2,1,792,1,400.503778338,9,0.0113636363636
0.89,0.63,4,270,3,1,0,0,4,1,1080,1,7.67033002711,12,0.0148148148148
0.55,0.6,3,180,4,0,1,0,2,1,540,1,43.3906276244,12,0.0166666666667
0.49,0.97,4,166,5,0,0,0,7,0,664,0,352.579271178,20,0.0240963855422
0.16,0.82,6,202,4,1,0,1,4,1,1212,2,2.48617600412,24,0.029702970297
0.7,0.72,4,202,3,0,0,0,6,1,808,1,272.348606216,12,0.019801980198
0.46,0.5,2,157,3,0,1,0,6,0,314,0,8.47723340262,6,0.0127388535032
0.87,0.65,4,246,2,1,0,0,4,0,984,0,14.3788638391,8,0.0162601626016
0.6,0.91,4,214,2,0,0,0,6,1,856,1,99.1940483571,8,0.018691588785
0.89,0.7,3,256,4,0,0,0,3,1,768,1,1241.78712221,12,0.01171875
0.57,0.66,3,268,3,0,0,0,4,0,804,0,279.061500178,9,0.0111940298507
0.86,0.96,5,238,5,0,0,0,2,0,1190,0,8.75203508343,25,0.0210084033613
0.6,0.79,4,262,3,0,0,0,4,0,1048,0,15.7229614198,12,0.0152671755725
0.97,0.74,4,209,2,0,0,0,4,0,836,0,172.052401747,8,0.0191387559809
0.91,0.63,4,240,3,0,0,0,1,0,960,0,35.7932611221,12,0.0166666666667
0.65,0.82,5,265,3,0,0,0,6,0,1325,0,4.6450479566,15,0.0188679245283
0.92,0.97,4,238,5,1,0,0,3,1,952,1,19.3042429117,20,0.0168067226891
0.14,0.99,3,257,4,1,0,0,4,0,771,0,322.946175637,12,0.011673151751
0.79,0.86,5,226,5,0,1,0,4,1,1130,1,11.131702342,25,0.0221238938053
0.56,0.56,2,153,2,0,0,0,7,1,306,1,8.71849326552,4,0.0130718954248
0.54,0.37,2,176,2,0,0,0,4,0,352,0,10.8351509182,4,0.0113636363636
0.8,0.52,3,147,3,1,0,0,2,1,441,1,10.8505636265,9,0.0204081632653
0.88,0.91,4,233,4,0,0,0,2,2,932,2,45.6199951468,16,0.0171673819742
0.88,0.72,3,193,4,0,0,0,4,0,579,0,83.5518421403,12,0.0155440414508
0.52,0.43,3,176,3,0,0,0,3,0,528,0,37.6218999059,9,0.0170454545455
0.52,0.53,4,159,4,0,0,0,4,0,636,0,175.722543353,16,0.0251572327044
0.87,0.91,5,190,2,0,0,0,4,0,950,0,38.2867204455,10,0.0263157894737
0.99,0.8,3,209,2,0,0,0,3,1,627,1,191.254204709,6,0.0143540669856
0.97,0.77,3,206,4,0,0,0,3,1,618,1,159.876643402,12,0.0145631067961
0.46,0.5,2,151,3,0,1,0,2,1,302,1,8.00745900291,6,0.0132450331126
0.14,0.61,6,291,5,0,1,0,0,1,1746,1,1.1022053776,30,0.020618556701
0.42,0.47,2,159,3,0,1,0,5,0,318,0,8.40624667006,6,0.0125786163522
0.92,0.9,4,249,3,0,0,0,6,0,996,0,26.9322485622,12,0.0160642570281
0.42,0.56,2,103,3,1,0,0,5,1,206,1,2.59569334259,6,0.0194174757282
0.15,0.94,5,244,6,0,0,0,2,2,1220,2,4.77016118997,30,0.0204918032787
0.47,0.55,4,122,5,1,0,0,5,1,488,1,12.6545229159,20,0.0327868852459
0.73,0.91,3,238,2,0,0,0,2,1,714,1,7654.86725664,6,0.0126050420168
1.0,0.67,5,241,4,0,0,0,8,1,1205,1,8.82702127753,20,0.0207468879668
0.84,0.85,4,249,6,0,1,0,5,0,996,0,25.8100715388,24,0.0160642570281
0.49,0.88,4,270,3,0,0,0,7,0,1080,0,12.0939595136,12,0.0148148148148
0.1,0.84,6,309,4,0,1,0,3,0,1854,0,0.869135115745,24,0.0194174757282
0.9,1.0,5,232,5,0,1,0,2,1,1160,1,10.2281413852,25,0.0215517241379
0.56,0.58,5,266,3,0,0,0,2,0,1330,0,4.31891296283,15,0.0187969924812
0.36,0.5,2,158,3,0,1,0,8,0,316,0,7.97326610776,6,0.0126582278481
0.43,0.53,2,146,3,0,1,0,5,0,292,0,7.4880871341,6,0.013698630137
0.8,0.94,4,141,3,1,0,0,7,1,564,1,33.0566370381,12,0.0283687943262
0.09,0.98,6,271,4,0,1,0,4,0,1626,0,1.35469357826,24,0.0221402214022
0.59,0.62,3,166,2,0,0,0,4,0,498,0,29.7964843896,6,0.0180722891566
0.94,0.94,3,255,3,0,0,0,6,0,765,0,1495.75944487,9,0.0117647058824
0.74,0.82,5,154,2,0,0,0,2,1,770,1,1034.48275862,10,0.0324675324675
0.31,0.7,3,132,3,0,0,0,7,0,396,0,11.8135088827,9,0.0227272727273
0.72,0.53,3,179,3,0,0,0,3,0,537,0,46.6567204666,9,0.0167597765363
0.11,0.79,6,292,4,0,1,1,2,0,1752,1,1.0606480464,24,0.0205479452055
0.5,0.68,3,245,4,0,0,0,5,1,735,1,40540.5405405,12,0.0122448979592
0.76,0.74,4,261,3,0,0,0,2,1,1044,1,17.7372865983,12,0.0153256704981
0.76,0.5,4,136,3,0,0,0,5,1,544,1,51.4228948752,12,0.0294117647059
0.77,1.0,4,232,5,0,1,0,2,1,928,1,44.6947123883,20,0.0172413793103
0.78,0.6,4,206,3,0,0,0,4,1,824,1,197.208065588,12,0.0194174757282
0.2,0.53,6,189,4,0,0,0,5,1,1134,1,7.31591333081,24,0.031746031746
0.75,0.76,3,171,4,0,0,0,4,0,513,0,37.5077694665,12,0.0175438596491
0.12,1.0,3,278,4,0,1,0,8,1,834,1,101.578088155,12,0.0107913669065
0.64,0.87,4,157,7,0,0,0,5,0,628,0,160.75279357,28,0.0254777070064
0.7,0.87,3,166,2,0,0,0,6,1,498,1,31.8578763914,6,0.0180722891566
0.48,0.45,3,277,2,1,0,0,1,2,831,2,71.1196540125,6,0.0108303249097
0.71,0.92,3,202,4,0,0,0,2,0,606,0,113.020489095,12,0.0148514851485
0.82,0.92,4,252,5,0,1,0,5,1,1008,1,23.3806942268,20,0.015873015873
0.82,0.65,5,178,7,1,0,0,4,1,890,1,35.1053159478,35,0.0280898876404
0.35,0.52,5,244,3,0,0,0,0,0,1220,0,5.5997544404,15,0.0204918032787
